,Date_Published,Locality,Type_of_Property,Price
896,April,ĦAMRUN,townhouse,148000
897,April,IKLIN,maisonette,205000
898,April,IKLIN,apartment,170000
901,April,IKLIN,apartment,190000
902,April,IKLIN,apartment,148000
903,April,KAPPARA,villa,650000
904,April,KAPPARA,villa,620000
905,April,KIRKOP,character,328000
906,April,KIRKOP,Penthouse,99000
907,April,LIJA,apartment,172000
908,April,LIJA,character,315000
909,April,LUQA,Penthouse,85000
910,April,LUQA,penthouse,195000
912,April,MADLIENA,villa,940000
913,April,MADLIENA,apartment,250000
914,April,MADLIENA,Plot,545000
916,April,MANIKATA,Apartment,150000
917,April,MANIKATA,Maisonette,315000
918,April,MANIKATA,house,310000
919,April,MARSASCALA,flat,98000
920,April,MARSASCALA,apartment,90000
921,April,MARSASCALA,maisonette,170000
922,April,MARSASCALA,bungalow,1115000
923,April,MARSASCALA,maisonette,135500
924,April,MARSASCALA,apartment,88000
925,April,MARSASCALA,Apartment,120000
926,April,MARSASCALA,maisonette,225000
927,April,MARSASCALA,maisonette,139000
928,April,MARSASCALA,apartment,125000
929,April,MARSASCALA,apartments,93700
930,April,MARSASCALA,maisonette,198000
931,April,MARSASCALA,maisonettes,100000
932,April,MARSASCALA,apartment,123500
933,April,MARSASCALA,maisonette,200000
934,April,MARSAXLOKK,maisonette,220000
935,April,MELLIEĦA,bungalow,690000
937,April,MELLIEĦA,villa,860000
938,April,MELLIEĦA,apartment,164000
939,April,MELLIEĦA,house,365000
940,April,MELLIEĦA,maisonette,180000
942,April,MELLIEĦA,maisonette,220000
943,April,MELLIEĦA,Maisonette,200000
944,April,MELLIEĦA,apartment,195000
945,April,MELLIEĦA,Penthouse,280000
946,April,MELLIEĦA,villa,480000
947,April,MELLIEĦA,house,488000
948,April,MELLIEĦA,house,39500
949,April,MELLIEĦA,house,249000
950,April,MELLIEĦA,apartment,148
951,April,MELLIEĦA,penthouse,120000
952,April,MELLIEĦA,apartment,198000
954,April,MĠARR,flat,120000
955,April,MĠARR,penthouse,190000
956,April,MĠARR,maisonette,199000
957,April,MĠARR,penthouse,238500
958,April,MĠARR,apartment,158000
959,April,MĠARR,Penthouse,238000
960,April,MONTEROSA,plot,549000
961,April,MOSTA,house,319000
962,April,MOSTA,flat,680000
963,April,MOSTA,house,319000
964,April,MOSTA,maisonette,215000
965,April,MOSTA,Apartment,140000
966,April,MOSTA,apartment,125000
967,April,MOSTA,Bungalow,520000
968,April,MOSTA,apartment,142000
969,April,MOSTA,penthouse,225000
972,April,MOSTA,house,305000
973,April,MOSTA,character,217000
974,April,MOSTA,character,245000
975,April,MOSTA,Penthouse,470000
976,April,MOSTA,maisonette,220000
977,April,MOSTA,Maisonette,172000
978,April,MOSTA,Maisonette,155000
979,April,MOSTA,Apartment,140000
980,April,MOSTA,penthouse,235000
981,April,MOSTA,villa,250000
982,April,MOSTA,maisonette,160000
983,April,MOSTA,penthouse,149000
984,April,MOSTA,Penthouse,170000
985,April,MOSTA,house,315000
986,April,MOSTA,house,148500
987,April,MOSTA,house,319000
988,April,MOSTA,house,319000
989,April,MOSTA,apartment,115000
990,April,MOSTA,maisonette,155000
991,April,MOSTA,apartment,130000
992,April,MOSTA,character,239000
994,April,MOSTA,house,319000
996,April,MQABBA,house,326000
997,April,MQABBA,townhouse,325000
998,April,MSIDA,house,340000
999,April,MSIDA,apartments,99000
1000,April,MSIDA,Apartment,100000
1001,April,MSIDA,maisonettes,99000
1002,April,MSIDA,apartment,115000
1003,April,MSIDA,penthouse,110000
1005,April,MSIDA,penthouse,248000
1007,April,MSIDA,apartment,165000
1008,April,MSIDA,Townhouse,230000
1009,April,MSIDA,penthouse,200000
1010,April,MTARFA,house,350000
1011,April,NAXXAR,character,714800
1012,April,NAXXAR,Apartment,150000
1013,April,NAXXAR,apartment,205000
1014,April,NAXXAR,character,378000
1015,April,NAXXAR,character,875000
1016,April,NAXXAR,apartment,115000
1017,April,NAXXAR,character,360000
1018,April,PACEVILLE,penthouse,210000
1019,April,PACEVILLE,apartment,175000
1020,April,PACEVILLE,flat,130000
1021,April,PAOLA,maisonette,95000
1022,April,PAOLA,house,270000
1023,April,PAOLA,apartments,90000
1024,April,PAOLA,apartments,65000
1025,April,PAOLA,maisonette,75000
1026,April,PAOLA,townhouse,680000
1027,April,PAOLA,maisonette,95000
1028,April,PIETÁ,apartment,136000
1030,April,PORTOMASO,apartment,282000
1032,April,QAWRA,penthouse,185000
1033,April,QAWRA,apartment,117000
1034,April,QAWRA,Apartment,111200
1035,April,QAWRA,Apartment,110000
1036,April,QAWRA,Apartment,140000
1037,April,QAWRA,Apartments,87000
1038,April,QAWRA,apartment,100000
1039,April,QAWRA,apartment,96000
1040,April,QAWRA,maisonette,220000
1041,April,QAWRA,apartment,189000
1042,April,QAWRA,apartment,76500
1043,April,QAWRA,apartment,205000
1044,April,QAWRA,Maisonette,100000
1046,April,QAWRA,Penthouse,180000
1047,April,QAWRA,penthouse,320
1049,April,QAWRA,apartment,108900
1050,April,QAWRA,apartment,217000
1052,April,QORMI,apartment,110000
1053,April,QORMI,Maisonette,127000
1054,April,QORMI,apartments,126000
1055,April,QORMI,townhouse,96000
1056,April,QRENDI,character,233000
1057,April,RABAT,apartment,370000
1058,April,RABAT,penthouse,150000
1059,April,RABAT,apartment,170000
1060,April,RABAT,character,385000
1061,April,RABAT,character,270000
1062,April,RABAT,character,270000
1063,April,RABAT,character,200000
1064,April,RABAT,character,200000
1065,April,SAFI,apartment,110000
1068,April,SAN ĠWANN,maisonette,125000
1069,April,SAN ĠWANN,Apartments,123000
1071,April,SAN ĠWANN,maisonette,107000
1072,April,SAN ĠWANN,apartment,140000
1073,April,SAN ĠWANN,Maisonette,118000
1074,April,SAN ĠWANN,apartment,129000
1075,April,SAN ĠWANN,apartment,103000
1077,April,SAN PAWL,villa,535000
1078,April,SAN PAWL,Apartment,136000
1080,April,SAN PAWL,maisonette,235000
1081,April,SAN PAWL,Maisonette,233200
1082,April,SIĠĠIEWI,house,125000
1083,April,SIĠĠIEWI,apartment,127000
1084,April,SIĠĠIEWI,house,375000
1085,April,SLIEMA,penthouse,1500000
1087,April,SLIEMA,apartment,298000
1088,April,SLIEMA,apartment,640000
1089,April,SLIEMA,penthouse,400000
1090,April,SLIEMA,apartment,640000
1091,April,SLIEMA,apartment,636000
1092,April,SLIEMA,apartment,265000
1093,April,SLIEMA,Penthouse,360000
1094,April,SLIEMA,apartment,465000
1096,April,SLIEMA,Apartment,450000
1097,April,SLIEMA,Penthouse,420000
1098,April,SLIEMA,apartment,249500
1099,April,SLIEMA,apartment,200000
1100,April,SLIEMA,apartment,250000
1101,April,SLIEMA,Apartment,220000
1102,April,SLIEMA,townhouse,450000
1104,April,SLIEMA,house,380000
1105,April,SLIEMA,penthouse,400000
1106,April,SLIEMA,maisonette,260000
1107,April,SLIEMA,townhouse,670000
1108,April,SLIEMA,townhouse,495000
1109,April,SLIEMA,townhouse,290000
1110,April,SLIEMA,penthouse,250000
1111,April,SLIEMA,apartment,170000
1112,April,SLIEMA,penthouse,250000
1114,April,SLIEMA,apartment,760000
1115,April,SLIEMA,townhouse,450000
1116,April,SLIEMA,penthouse,330000
1118,April,SLIEMA,apartment,276000
1119,April,SLIEMA,apartment,145000
1120,April,SLIEMA,apartment,695000
1121,April,SLIEMA,penthouse,400000
1122,April,SLIEMA,apartment,190000
1123,April,SLIEMA,maisonette,101000
1124,April,SLIEMA,apartment,745000
1125,April,SLIEMA,penthouse,310000
1126,April,SLIEMA,apartment,430000
1127,April,SLIEMA,apartment,318500
1128,April,SLIEMA,apartment,195000
1129,April,SLIEMA,apartment,215000
1130,April,SLIEMA,penthouse,415000
1131,April,SLIEMA,apartment,198000
1133,April,ST JULIANS,bungalow,558000
1134,April,ST JULIANS,apartment,230000
1136,April,ST JULIANS,apartment,239000
1137,April,ST JULIANS,apartment,120000
1138,April,ST JULIANS,apartment,150000
1139,April,ST JULIANS,apartment,330000
1140,April,ST JULIANS,apartments,400000
1142,April,ST JULIANS,apartment,355000
1144,April,ST JULIANS,apartment,285000
1146,April,ST JULIANS,apartment,425000
1147,April,ST JULIANS,apartment,425000
1150,April,ST PAUL,apartment,115000
1151,April,ST PAUL,maisonette,165000
1152,April,ST PAUL,apartment,160000
1153,April,ST PAUL,penthouse,345000
1154,April,ST PAUL,apartment,120000
1155,April,ST PAUL,penthouse,215000
1156,April,ST PAUL,flat,150000
1157,April,ST PAUL,Penthouse,298000
1159,April,ST PAUL,apartment,110000
1160,April,ST PAUL,penthouse,285000
1162,April,ST PAULS,apartment,140000
1164,April,ST VENERA,apartment,105000
1165,April,ST VENERA,penthouse,165000
1167,April,ST VENERA,apartments,110000
1168,April,ST VENERA,apartment,148000
1169,April,ST VENERA,apartment,90000
1170,April,STA LUĊIJA,house,250000
1171,April,STA MARIA,bungalow,690000
1172,April,SWATAR,apartment,143000
1173,April,SWATAR,apartment,650
1174,April,SWATAR,maisonette,209500
1175,April,SWIEQI,villa,525000
1176,April,SWIEQI,apartment,217000
1177,April,SWIEQI,maisonette,250000
1179,April,SWIEQI,penthouse,340000
1180,April,SWIEQI,Maisonette,145000
1181,April,SWIEQI,villa,525000
1183,April,SWIEQI,maisonette,239000
1184,April,SWIEQI,apartment,245000
1185,April,SWIEQI,maisonette,350000
1186,April,SWIEQI,house,435000
1187,April,SWIEQI,house,390000
1188,April,SWIEQI,house,350000
1189,April,SWIEQI,apartment,195000
1190,April,SWIEQI,apartment,217000
1192,April,TA,apartment,962000
1193,April,TA,apartment,170000
1194,April,TA,apartment,250000
1195,April,TA,apartment,810000
1196,April,TA,apartments,220000
1197,April,TAL IBRAĠ,Apartment,198000
1198,April,TAL IBRAĠ,penthouse,375000
1200,April,TAL IBRAĠ,apartment,163000
1201,April,TAL IBRAĠ,apartment,298000
1202,April,TAL IBRAĠ,Maisonette,235000
1203,April,TAL IBRAĠ,apartment,268000
1204,April,TAL IBRAĠ,Penthouse,320000
1205,April,TAL IBRAĠ,villa,575000
1208,April,TAL IBRAĠ,penthouse,345000
1209,April,TARXIEN,maisonette,280000
1211,April,TARXIEN,apartment,95500
1212,April,TARXIEN,penthouse,95500
1213,April,TARXIEN,maisonette,96000
1214,April,TARXIEN,house,245000
1215,April,TARXIEN,maisonette,170000
1216,April,TARXIEN,house,125000
1220,April,VALLETTA,apartment,75000
1223,April,VALLETTA,penthouse,690000
1224,April,VALLETTA,penthouse,670000
1225,April,VALLETTA,Maisonette,315000
1227,April,VALLETTA,restaurant,3000000
1228,April,VALLETTA,apartment,295000
1229,April,VALLETTA,apartment,130000
1232,April,VITTORIOSA,townhouse,245000
1233,April,XEMXIJA,penthouse,227000
1234,April,XEMXIJA,apartment,355000
1235,April,XEMXIJA,apartment,307500
1236,April,XEMXIJA,maisonette,125000
1238,April,XEMXIJA,apartment,348000
1239,April,XEMXIJA,apartment,360000
1241,April,ŻABBAR,maisonette,225000
1242,April,ZABBAR,apartment,106000
1244,April,ŻABBAR,house,270000
1245,April,ŻABBAR,Townhouse,233000
1246,April,ŻEBBIEGĦ,apartment,134000
1249,April,ŻEBBUĠ,apartment,110000
1250,April,ŻEBBUĠ,character,325000
1251,April,ŻEBBUĠ,maisonette,380000
1252,April,ŻEBBUĠ,apartment,102500
1253,April,ŻEBBUĠ,apartment,149000
1254,April,ŻEBBUĠ,character,750000
1255,April,ŻEBBUĠ,Maisonette,225000
1257,April,ŻEBBUĠ,Penthouse,220000
1259,April,ŻEBBUĠ,villa,650000
1260,April,ŻEBBUĠ,house,260000
1261,April,ŻEBBUĠ,apartment,218000
1262,April,ŻEBBUĠ,apartment,96000
1263,April,ŻEJTUN,penthouse,175000
1264,April,ŻEJTUN,penthouse,175000
1265,April,ŻEJTUN,Townhouse,91000
1267,April,ŻURRIEQ,Apartment,127500
1268,April,ŻURRIEQ,apartment,181000
1269,April,ŻURRIEQ,apartments,95000
1270,April,ŻURRIEQ,character,255000
1271,April,ŻURRIEQ,character,155000
1272,April,ŻURRIEQ,maisonette,160000
1273,April,ŻURRIEQ,house,310000
1274,April,ŻURRIEQ,townhouse,150000
1275,April,ATTARD,maisonette,130000
1276,April,NAXXAR,clinic,120000
1278,April,XEMXIJA,apartment,123000
1280,April,BALZAN,apartment,147000
1281,April,GOZO MUNXAR,apartment,149000
1282,April,GOZO XAGĦRA,character,400000
1283,April,MARSASCALA,apartment,175000
1284,April,ST VENERA,Maisonette,95000
1286,May,BAĦRIJA,villa,435000
1287,May,CENTRALLY,maisonette,123000
1288,May,GOZO QALA,maisonette,105000
1289,May,MARSASCALA,apartment,174000
1290,May,QAWRA,apartments,75000
1292,May,ST PAUL,apartment,250000
1293,May,ST THOMAS,penthouse,220000
1295,May,BIRGUMA,penthouse,235000
1296,May,NAXXAR,apartment,192000
1297,May,SAN ĠWANN,apartment,150000
1300,May,ATTARD,villa,163000
1301,May,ATTARD,apartment,163000
1302,May,ATTARD,apartment,145400
1303,May,ATTARD,plot,450000
1304,May,ATTARD,maisonette,170000
1305,May,ATTARD,Bungalow,375000
1306,May,ATTARD,maisonette,234000
1308,May,ATTARD,maisonette,275000
1309,May,ATTARD,Maisonette,135700
1310,May,ATTARD,maisonette,128150
1311,May,ATTARD,villa,645000
1312,May,ATTARD,apartment,130000
1315,May,BAĦAR IĊ-ĊAGĦAQ,maisonette,365000
1317,May,BAĦAR IĊ-ĊAGĦAQ,maisonette,430000
1318,May,BAĦRIJA,bungalow,900000
1319,May,BAĦRIJA,Plot,450000
1320,May,BAĦRIJA,apartment,121000
1321,May,BALZAN,apartment,147000
1322,May,BALZAN,townhouse,40000
1323,May,BALZAN,villa,389000
1324,May,BALZAN,apartments,175000
1325,May,BALZAN,apartments,155000
1327,May,BALZAN,maisonette,239000
1328,May,BALZAN,maisonette,157000
1330,May,BIRGUMA,penthouse,229000
1331,May,BIRKIRKARA,store,165000
1332,May,BIRKIRKARA,penthouse,100000
1333,May,BIRKIRKARA,maisonette,163000
1335,May,BIRKIRKARA,apartment,166000
1336,May,BIRKIRKARA,Apartment,126000
1337,May,BIRKIRKARA,Apartments,79500
1338,May,BIRKIRKARA,townhouse,200000
1339,May,BIRKIRKARA,character,185000
1340,May,BIRKIRKARA,house,80000
1341,May,BIRKIRKARA,penthouse,93000
1342,May,BIRKIRKARA,apartments,145000
1343,May,BIRKIRKARA,maisonette,132000
1344,May,BIRKIRKARA,character,382000
1345,May,BIRKIRKARA,townhouse,250000
1347,May,BIRKIRKARA,penthouse,108000
1348,May,BIRŻEBBUĠA,apartments,72000
1349,May,BIRŻEBBUĠA,apartment,155000
1350,May,BIRŻEBBUĠA,house,320000
1351,May,BIRŻEBBUĠA,farmhouse,517121
1352,May,BIRŻEBBUĠA,townhouse,210000
1353,May,BIRŻEBBUĠA,maisonette,93000
1354,May,BIRŻEBBUĠA,house,210000
1355,May,BUĠIBBA,apartment,125000
1356,May,BUĠIBBA,apartment,88000
1359,May,BUĠIBBA,apartment,79000
1360,May,BUĠIBBA,apartment,92000
1362,May,BUĠIBBA,flat,110000
1364,May,BUĠIBBA,apartment,147500
1365,May,BURMARRAD,penthouse,120000
1367,May,COSPICUA,Maisonette,75000
1368,May,COSPICUA,apartment,99000
1369,May,DINGLI,townhouse,260000
1371,May,FGURA,apartment,110000
1372,May,FGURA,apartments,105000
1373,May,FGURA,penthouse,86000
1374,May,FGURA,apartments,63000
1375,May,FGURA,apartment,115000
1376,May,FGURA,house,200000
1377,May,FGURA,Plot,230000
1378,May,FGURA,house,212000
1379,May,FGURA,penthouse,126000
1380,May,FGURA,apartment,110000
1382,May,FORT,apartment,519000
1383,May,FORT,apartment,518000
1384,May,GĦARGĦUR,Bungalow,520000
1385,May,GĦARGĦUR,maisonette,290000
1387,May,GĦAXAQ,farmhouse,995000
1389,May,GOZO GĦARB,Farmhouse,110000
1390,May,GOZO MARSALFORN,apartment,70000
1391,May,GOZO MARSALFORN,apartment,75000
1392,May,GOZO MĠARR,maisonette,395000
1393,May,GOZO NADUR,character,151500
1394,May,GOZO QALA,penthouse,245000
1395,May,GOZO QALA,apartment,86000
1396,May,GOZO QALA,penthouse,126000
1397,May,GOZO QALA,apartment,72000
1398,May,GOZO QALA,apartment,132000
1399,May,GOZO SANNAT,flat,130000
1400,May,GOZO TA,maisonettes,79000
1401,May,GOZO VICTORIA,flat,135000
1402,May,GOZO VICTORIA,plot,175000
1403,May,GOZO VICTORIA,apartment,145000
1404,May,GOZO XAGĦRA,apartment,195000
1405,May,GOZO XAGĦRA,house,350000
1406,May,GOZO XAGĦRA,farmhouse,165000
1407,May,GOZO XAGHRA,character,170000
1408,May,GOZO XEWKIJA,maisonette,77000
1410,May,GOZO XLENDI,apartment,197000
1411,May,GOZO ŻEBBUĠ,apartments,218000
1412,May,GOZO ŻEBBUĠ,apartment,169000
1413,May,GOZO ŻEBBUĠ,townhouse,235000
1414,May,GOZO ŻEBBUĠ,apartments,218000
1415,May,GOZO ŻEBBUĠ,apartment,89000
1416,May,GOZO Bargain,maisonette,79000
1419,May,GUARDAMANGIA,Townhouse,240000
1420,May,GUDJA,apartments,88000
1421,May,GŻIRA,Penthouse,175000
1422,May,GŻIRA,apartment,500
1423,May,GŻIRA,apartment,175000
1424,May,GŻIRA,Apartment,199000
1425,May,GŻIRA,apartment,95000
1426,May,GŻIRA,apartment,180000
1427,May,GŻIRA,apartment,135000
1428,May,GŻIRA,penthouse,399000
1429,May,GŻIRA,apartment,120000
1430,May,ĦAMRUN,penthouse,111000
1433,May,IKLIN,apartment,190000
1434,May,KALKARA,apartment,383000
1435,May,KALKARA,terraced,185000
1436,May,KAPPARA,house,335000
1437,May,KAPPARA,maisonette,315000
1438,May,KAPPARA,villa,590000
1439,May,KAPPARA,villa,550000
1440,May,KAPPARA,villa,580000
1442,May,LIJA,character,325000
1443,May,LIJA,maisonette,199000
1445,May,LUQA,maisonette,165000
1446,May,LUQA,apartment,104822
1448,May,MADLIENA,apartment,250000
1449,May,MADLIENA,villa,1180000
1450,May,MANIKATA,maisonette,315000
1451,May,MANIKATA,villa,730000
1453,May,MARSA,Shop,125000
1454,May,MARSASCALA,apartment,110000
1455,May,MARSASCALA,Maisonettes,111000
1456,May,MARSASCALA,apartment,90000
1457,May,MARSASCALA,apartments,120000
1458,May,MARSASCALA,apartment,98000
1459,May,MARSASCALA,Maisonette,165000
1460,May,MARSASCALA,apartment,197000
1461,May,MARSASCALA,apartment,64000
1462,May,MARSASCALA,maisonette,135500
1463,May,MARSASCALA,maisonette,225000
1465,May,MARSASCALA,flat,105000
1466,May,MARSASCALA,penthouse,146000
1467,May,MARSASCALA,penthouse,348500
1469,May,MARSASCALA,bungalow,1700000
1470,May,MARSASCALA,house,279000
1471,May,MARSASCALA,house,281500
1472,May,MARSASCALA,apartment,126500
1473,May,MARSAXLOKK,maisonette,212000
1474,May,MARSAXLOKK,maisonette,223000
1475,May,MELLIEĦA,apartment,145000
1476,May,MELLIEĦA,villa,580000
1477,May,MELLIEĦA,villa,860000
1478,May,MELLIEĦA,house,365000
1480,May,MELLIEĦA,apartment,120000
1482,May,MELLIEĦA,apartments,295000
1483,May,MELLIEĦA,house,249000
1484,May,MELLIEĦA,apartment,148
1485,May,MĠARR,penthouse,280000
1486,May,MĠARR,penthouse,238500
1487,May,MĠARR,apartments,120000
1488,May,MĠARR,Penthouse,238000
1489,May,MĠARR,Plot,375000
1490,May,MĠARR,maisonette,198000
1491,May,MĠARR,flat,118000
1494,May,MOSTA,townhouse,430000
1495,May,MOSTA,Apartment,145000
1496,May,MOSTA,Apartment,100000
1497,May,MOSTA,townhouse,590000
1498,May,MOSTA,apartment,129000
1499,May,MOSTA,penthouse,165000
1500,May,MOSTA,apartment,164000
1501,May,MOSTA,house,395000
1502,May,MOSTA,maisonette,155000
1503,May,MOSTA,maisonette,180000
1504,May,MOSTA,apartment,165000
1505,May,MOSTA,apartment,159400
1506,May,MOSTA,apartments,108000
1507,May,MOSTA,apartments,95000
1508,May,MOSTA,Penthouse,175000
1509,May,MOSTA,villa,469000
1510,May,MOSTA,house,350000
1511,May,MOSTA,house,319000
1513,May,MOSTA,townhouse,325000
1514,May,MOSTA,apartment,125000
1515,May,MOSTA,penthouse,234500
1517,May,MOSTA,Townhouse,209000
