,Date_Published,Locality,Type_of_Property,Price
1615,February,NAXXAR,house,210000
1616,February,_Hlk498502166,character,375000
1617,February,NAXXAR,apartment,320000
1618,February,NAXXAR,maisonette,287000
1619,February,NAXXAR,house,590000
1620,February,NAXXAR,Maisonette,290000
1621,February,NAXXAR,apartment,209400
1622,February,NAXXAR,house,530000
1623,February,NAXXAR,apartment,225000
1624,February,NAXXAR,apartment,240000
1625,February,NAXXAR,penthouse,325000
1626,February,NAXXAR,penthouse,325000
1627,February,NAXXAR,character,285000
1628,February,PAOLA,apartment,172000
1632,February,PEMBROKE,villa,1180000
1633,February,PEMBROKE,villa,1180000
1635,February,PIETÀ,apartment,198000
1637,February,PIETÀ,apartment,195000
1638,February,PIETÀ,apartment,136000
1639,February,PIETÀ,apartment,153000
1641,February,PIETÀ,apartment,273000
1643,February,QAWRA,apartment,220000
1644,February,QAWRA,Apartment,240000
1645,February,QAWRA,apartment,150000
1647,February,QAWRA,apartment,179000
1650,February,QAWRA,house,850000
1651,February,QAWRA,maisonette,330000
1652,February,QAWRA,Apartment,148000
1654,February,QAWRA,apartment,176000
1656,February,QORMI,Apartment,138000
1657,February,QORMI,apartments,405000
1658,February,QORMI,apartment,131000
1659,February,QORMI,maisonette,142000
1660,February,QORMI,Maisonette,234000
1661,February,QORMI,apartment,150000
1662,February,QORMI,maisonette,235000
1663,February,QORMI,Penthouse,255000
1664,February,QORMI,townhouse,140000
1665,February,QRENDI,apartments,260000
1667,February,RABAT,apartment,320000
1668,February,RABAT,character,248000
1669,February,RABAT,maisonette,352000
1670,February,RABAT,maisonette,352000
1671,February,RABAT,maisonette,360000
1672,February,RABAT,house,366000
1673,February,RABAT,Townhouse,1300000
1674,February,RABAT,Townhouse,285000
1675,February,RABAT,Maisonette,290000
1676,February,RABAT,penthouse,1650000
1677,February,SAFI,house,472000
1678,February,SAFI,maisonette,125000
1679,February,SALINA,apartments,320000
1680,February,SAN ĠWANN,villa,780000
1681,February,SAN ĠWANN,penthouse,260000
1682,February,SAN ĠWANN,apartment,297000
1683,February,SAN ĠWANN,penthouse,295000
1684,February,SAN ĠWANN,villa,780000
1687,February,SAN ĠWANN,apartments,165000
1688,February,SAN ĠWANN,house,400000
1689,February,SAN ĠWANN,apartment,250000
1691,February,SAN ĠWANN,house,480000
1692,February,SAN ĠWANN,house,430000
1693,February,SAN ĠWANN,house,455000
1694,February,SAN PAWL,villa,875000
1701,February,SIĠĠIEWI,apartment,180000
1702,February,SIGGIEWI,apartments,385000
1705,February,SLIEMA,apartment,920000
1706,February,SLIEMA,Apartment,480000
1707,February,SLIEMA,apartment,760000
1708,February,SLIEMA,penthouse,2300000
1713,February,SLIEMA,apartment,575000
1714,February,SLIEMA,penthouse,950000
1715,February,SLIEMA,apartments,645000
1716,February,SLIEMA,Maisonette,325000
1720,February,SLIEMA,penthouse,295000
1721,February,SLIEMA,shop,285000
1722,February,SLIEMA,maisonette,325000
1723,February,SLIEMA,maisonette,320000
1724,February,SLIEMA,apartment,895000
1725,February,SLIEMA,apartment,1000000
1726,February,SLIEMA,maisonette,320000
1729,February,SLIEMA,Townhouse,595000
1733,February,SLIEMA,maisonette,295000
1734,February,SLIEMA,penthouse,1050000
1737,February,ST JULIANS,apartment,380000
1738,February,ST JULIANS,apartment,400000
1739,February,ST JULIANS,apartments,270000
1740,February,ST JULIANS,apartment,250000
1741,February,ST JULIANS,apartment,365000
1743,February,ST JULIANS,apartment,350000
1744,February,ST JULIANS,apartment,890000
1745,February,ST JULIANS,apartment,199000
1746,February,ST JULIANS,maisonette,135000
1747,February,ST JULIANS,apartment,399000
1748,February,ST JULIANS,apartment,360000
1750,February,ST JULIANS,apartment,300000
1751,February,ST JULIANS,apartments,238000
1753,February,ST JULIANS,apartments,372000
1755,February,ST JULIANS,penthouse,980000
1756,February,ST JULIAN,apartment,235000
1758,February,ST JULIANS,apartment,365000
1759,February,ST PAUL,apartment,725000
1761,February,ST PAUL,apartment,390000
1762,February,ST PAUL,apartment,180000
1763,February,ST PAUL,apartment,152000
1764,February,ST PAUL,apartment,149000
1765,February,ST PAUL,maisonette,190000
1767,February,ST PAUL,penthouse,850000
1768,February,ST PAUL,Maisonette,135000
1769,February,ST PAUL,Apartment,185000
1770,February,ST PAUL,apartment,175000
1771,February,ST PAUL,apartment,230000
1772,February,ST PAUL,Apartment,195000
1773,February,ST PAUL,apartment,224000
1774,February,ST PAUL,penthouse,285000
1775,February,ST VENERA,maisonette,219000
1776,February,ST VENERA,apartment,180000
1777,February,ST VENERA,penthouse,259000
1778,February,ST VENERA,penthouse,125000
1779,February,ST VENERA,apartment,140000
1780,February,ST VENERA,apartments,115000
1781,February,ST VENERA,townhouse,185000
1783,February,ST VENERA,maisonette,340000
1786,February,SWIEQI,maisonette,370000
1789,February,SWIEQI,maisonette,300000
1790,February,SWIEQI,maisonette,175000
1792,February,SWIEQI,penthouse,330000
1793,February,SWIEQI,villa,599000
1794,February,SWIEQI,maisonette,245000
1795,February,SWIEQI,apartment,275000
1796,February,SWIEQI,maisonette,245000
1798,February,SWIEQI,maisonette,490000
1799,February,SWIEQI,penthouse,395000
1800,February,TA,apartment,270000
1801,February,TA,penthouse,275000
1802,February,TA,apartment,330000
1803,February,TAL IBRAĠ,Penthouse,329000
1804,February,TAL IBRAĠ,apartment,450000
1806,February,TAL IBRAĠ,maisonette,305000
1812,February,TARXIEN,apartments,134000
1813,February,TARXIEN,townhouse,300000
1815,February,TARXIEN,penthouse,287000
1817,February,TARXIEN,penthouse,320000
1818,February,THREE,house,455000
1821,February,VALLETTA,townhouse,550000
1822,February,VALLETTA,penthouse,795000
1823,February,VALLETTA,maisonette,320000
1825,February,VALLETTA,maisonette,222000
1826,February,VALLETTA,apartment,220000
1828,February,VALLETTA,apartments,240000
1829,February,VALLETTA,apartment,425000
1831,February,VITTORIOSA,townhouse,433000
1832,February,WARDIJA,plot,610000
1833,February,XEMXIJA,apartment,330000
1834,February,XEMXIJA,Maisonette,330000
1835,February,XEMXIJA,Penthouse,375000
1836,February,XEMXIJA,apartment,245000
1837,February,XGHAJRA,apartment,245000
1838,February,XGĦAJRA,apartment,125000
1839,February,XGĦAJRA,maisonette,270000
1841,February,ŻABBAR,townhouse,450000
1842,February,ŻABBAR,apartment,170000
1843,February,ŻABBAR,penthouse,195000
1844,February,ŻABBAR,apartment,185000
1846,February,ŻABBAR,penthouse,380000
1847,February,ŻABBAR,house,375000
1848,February,ŻEBBIEGĦ,maisonette,434500
1849,February,ŻEBBIEGĦ,apartments,185000
1850,February,ŻEBBUĠ,maisonette,245000
1851,February,ŻEBBUĠ,Apartment,186000
1852,February,ŻEBBUĠ,character,360000
1853,February,ŻEBBUĠ,penthouse,282000
1854,February,ŻEBBUĠ,Maisonette,190000
1855,February,ŻEBBUĠ,apartments,250000
1857,February,ŻEBBUĠ,apartment,201000
1858,February,ŻEBBUĠ,house,400000
1859,February,ŻEBBUĠ,plot,780000
1860,February,ŻEJTUN,character,260000
1861,February,ŻEJTUN,maisonette,255000
1862,February,ŻEJTUN,bungalow,435000
1863,February,ŻEJTUN,Townhouse,265000
1864,February,ŻEJTUN,Townhouse,290000
1867,February,ŻEJTUN,Penthouse,260000
1869,February,ŻEJTUN,apartment,160000
1870,February,_GoBack,maisonette,345000
1871,February,ŻEJTUN,Townhouse,450000
1872,February,ŻEJTUN,townhouse,550000
1873,February,ŻURRIEQ,apartment,145000
1877,February,ŻURRIEQ,character,710000
1878,February,ŻURRIEQ,apartment,185000
1879,February,ŻURRIEQ,Maisonette,85000
1880,February,ŻURRIEQ,Townhouse,155000
3179,February,FLORIANA,penthouse,950000
3181,February,NAXXAR,character,298000
3183,February,TAL IBRAĠ,apartment,325000
3184,February,ŻEBBUG,character,650000
3189,February,KAPPARA,villa,1450000
3190,February,LIJA,character,950000
3194,February,RABAT,farmhouse,790000
3195,February,SLIEMA,apartment,860000
3196,February,SLIEMA,apartment,395000
3197,February,ST JULIANS,penthouse,840000
3198,February,SWIEQI,villa,585000
3199,February,SWIEQI,maisonette,och340000
3200,February,SWIEQI,maisonette,490000
3201,February,TAL IBRAĠ,apartment,645000
3202,February,TAL IBRAĠ,apartment,350000
3203,February,ŻEBBUG,character,650000
3204,February,ŻEJTUN,character,429000
3212,February,ATTARD,villa,550000
3214,February,ATTARD,maisonette,285000
3215,February,ATTARD,maisonette,345000
3216,February,ATTARD,maisonette,345000
3217,February,ATTARD,maisonette,337000
3218,February,ATTARD,maisonette,337000
3219,February,ATTARD,apartment,325000
3220,February,ATTARD,villa,760000
3221,February,ATTARD,Maisonette,280000
3223,February,ATTARD,Penthouse,308000
3224,February,ATTARD,villa,580000
3226,February,ATTARD,plot,760000
3227,February,ATTARD,villa,1350000
3228,February,ATTARD,house,525000
3229,February,ATTARD,house,430000
3231,February,BAĦAR IĊ-ĊAGĦAQ,maisonette,235000
3232,February,BAĦAR IĊ-ĊAGĦAQ,maisonette,260000
3233,February,BAĦRIJA,penthouse,500000
3235,February,BALZAN,Apartment,256000
3236,February,BALZAN,Apartment,245000
3237,February,BALZAN,maisonette,225000
3238,February,BALZAN,flat,372000
3239,February,BALZAN,apartment,280000
3241,February,BALZAN,penthouse,255000
3242,February,BALZAN,Townhouse,269000
3244,February,BIRGUMA,maisonette,372000
3245,February,BIRKIRKARA,townhouse,150000
3246,February,BIRKIRKARA,townhouse,325000
3248,February,BIRKIRKARA,character,795000
3249,February,BIRKIRKARA,character,444000
3250,February,BIRKIRKARA,townhouse,325000
3252,February,BIRKIRKARA,character,445000
3253,February,BIRKIRKARA,character,445000
3254,February,BIRKIRKARA,townhouse,350000
3255,February,BIRKIRKARA,Shop,250000
3256,February,BIRKIRKARA,character,447000
3257,February,BIRKIRKARA,character,640000
3258,February,BIRKIRKARA,apartment,145000
3259,February,BIRŻEBBUĠA,apartment,145000
3261,February,BIRŻEBBUĠA,house,415000
3262,February,BIRŻEBBUĠA,penthouse,110000
3263,February,BIRŻEBBUĠA,house,415000
3267,February,BUĠIBBA,apartment,149000
3269,February,BUĠIBBA,penthouse,265000
3270,February,BURMARRAD,maisonette,175000
3271,February,BURMARRAD,apartment,169500
3273,February,COSPICUA,townhouse,190000
3275,February,COSPICUA,apartment,123000
3276,February,COSPICUA,apartment,850000
3278,February,DINGLI,plot,460000
3279,February,DINGLI,apartment,210000
3280,February,FGURA,maisonette,200000
3281,February,FGURA,apartment,140000
3284,February,FGURA,apartment,139000
3285,February,FGURA,Maisonette,254000
3290,February,FGURA,house,295000
3291,February,FGURA,apartment,160000
3292,February,FGURA,apartments,140000
3293,February,FGURA,apartments,477000
3294,February,FLORIANA,apartment,och293000
3295,February,GĦARGĦUR,maisonette,240000
3296,February,GĦARGĦUR,apartment,175000
3297,February,GĦARGĦUR,maisonette,350000
3299,February,GĦARGĦUR,maisonette,287000
3300,February,GĦARGĦUR,apartment,245000
3301,February,GĦARGĦUR,character,350000
3305,February,GĦAXAQ,character,340000
3306,February,GOZO GĦAJNSIELEM,Maisonette,120000
3307,February,GOZO GĦAJNSIELEM,apartment,85000
3308,February,GOZO GĦAJNSIELEM,apartment,85000
3309,February,GOZO GĦARB,apartment,och150000
3310,February,GOZO GĦARB,farmhouse,250000
3311,February,GOZO GĦASRI,character,505000
3314,February,GOZO NADUR,Maisonette,120000
3315,February,GOZO NADUR,flat,106000
3317,February,GOZO QALA,Penthouse,115000
3318,February,GOZO QALA,apartment,150000
3320,February,GOZO SANNAT,penthouse,121000
3322,February,GOZO XAGĦRA,apartments,102000
3323,February,GOZO XAGĦRA,house,330000
3324,February,GOZO XAGĦRA,farmhouse,235000
3325,February,GOZO XAGĦRA,farmhouse,465000
3326,February,GOZO XAGĦRA,apartment,165000
3327,February,GOZO XAGĦRA,apartment,169000
3328,February,GOZO XAGĦRA,penthouse,295000
3329,February,GOZO XAGĦRA,penthouse,200000
3330,February,GOZO XLENDI,Maisonette,140000
3332,February,GOZO ŻEBBUĠ,apartment,210000
3334,February,GUARDAMANGIA,apartment,280000
3335,February,GUDJA,penthouse,260000
3336,February,GUDJA,farmhouse,795000
3337,February,GUDJA,character,385000
3338,February,GUDJA,character,385000
3339,February,GŻIRA,maisonette,298000
3340,February,GŻIRA,shop,260000
3341,February,GŻIRA,penthouse,260000
3342,February,GŻIRA,apartment,155000
3343,February,GŻIRA,apartment,235000
3344,February,GŻIRA,apartment,233000
3348,February,GŻIRA,apartments,280000
3349,February,GŻIRA,apartment,250000
3351,February,GŻIRA,apartment,170000
3352,February,GŻIRA,apartments,235000
3353,February,GŻIRA,penthouse,240000
3354,February,GŻIRA,apartment,225000
3356,February,ĦAMRUN,apartment,165000
3359,February,ĦAMRUN,apartment,130000
3360,February,ĦAMRUN,penthouse,135000
3361,February,ĦAMRUN,maisonette,110000
3363,February,IKLIN,house,479000
3364,February,IKLIN,maisonettes,375000
3365,February,IKLIN,maisonette,290000
3366,February,KALKARA,villa,550000
3367,February,KALKARA,townhouse,1150000
3370,February,KALKARA,apartment,183000
3373,February,KALKARA,townhouse,400000
3374,February,KALKARA,maisonette,250000
3375,February,KALKARA,apartment,575000
3376,February,KALKARA,apartment,150000
3377,February,KALKARA,townhouse,1150000
3378,February,KALKARA,townhouse,1150000
3380,February,KAPPARA,villa,1450000
3383,February,KAPPARA,house,490000
3384,February,KIRKOP,apartment,135000
3385,February,LIJA,Apartment,265000
3386,February,LIJA,maisonette,355000
3387,February,LIJA,house,590000
3388,February,LIJA,character,1200000
3389,February,LIJA,maisonette,345000
3391,February,LUQA,townhouse,330000
3392,February,LUQA,Townhouse,330000
3394,February,MADLIENA,bungalow,1595000
3395,February,MADLIENA,maisonette,495000
3396,February,MADLIENA,apartment,450000
3398,February,MADLIENA,plot,1450000
3399,February,MADLIENA,apartment,545000
3400,February,MADLIENA,Maisonette,465000
3401,February,MADLIENA,Maisonette,550000
3402,February,MADLIENA,Penthouse,950000
3403,February,MADLIENA,villa,1650000
3404,February,MADLIENA,maisonette,415000
3405,February,MANIKATA,apartment,275000
3406,February,MARSA,maisonette,207000
3407,February,MARSASCALA,apartment,205000
3408,February,MARSASCALA,farmhouse,650000
3410,February,MARSASCALA,maisonette,175000
3411,February,MARSASCALA,apartment,330000
3414,February,MARSASCALA,maisonette,170000
3417,February,MARSASCALA,apartment,179000
3419,February,MARSASCALA,apartment,210000
3420,February,MARSASCALA,apartment,157000
3421,February,MARSASCALA,penthouse,750000
3422,February,MARSASCALA,Penthouse,420000
3424,February,MARSASCALA,villa,750000
3425,February,MARSASCALA,penthouse,298000
3430,February,MARSASCALA,penthouse,800000
3431,February,MARSASCALA,maisonette,230000
3433,February,MARSASCALA,farmhouse,650000
3436,February,MARSAXLOKK,villa,717500
3437,February,MELLIEĦA,Bungalow,1000000
3438,February,MELLIEĦA,flat,1742500
3439,February,MELLIEĦA,bungalow,650000
3440,February,MELLIEĦA,Apartment,225000
3444,February,MELLIEĦA,apartment,320000
3446,February,MELLIEĦA,apartment,232000
3447,February,MELLIEĦA,house,475000
3448,February,MELLIEĦA,bungalow,1000000
3449,February,MELLIEĦA,maisonette,275000
3450,February,MELLIEĦA,maisonette,244000
3451,February,MELLIEĦA,maisonette,275000
3452,February,MELLIEĦA,Plot,296500
3453,February,MELLIEĦA,maisonette,275000
3454,February,MELLIEĦA,maisonette,318000
3455,February,MELLIEĦA,apartment,190000
3456,February,MELLIEĦA,maisonette,225000
3457,February,MENSIJA,plot,720000
3458,February,MENSIJA,villa,715000
3459,February,MENSIJA,villa,720000
3460,February,MENSIJA,villa,720000
3462,February,MĠARR,maisonette,295000
3463,February,MONTEROSA,villa,780000
3464,February,MONTEROSA,villa,780000
3466,February,MOSTA,apartment,275000
3467,February,MOSTA,villa,750000
3468,February,MOSTA,Apartment,245000
3469,February,MOSTA,Maisonette,425000
3470,February,MOSTA,townhouse,460000
3471,February,MOSTA,apartment,287000
3473,February,MOSTA,maisonette,420000
3478,February,MOSTA,apartment,275000
3479,February,MOSTA,maisonette,173000
3480,February,MOSTA,character,975000
3482,February,MOSTA,house,343000
3483,February,MOSTA,Maisonette,475000
3484,February,MOSTA,maisonette,270000
3485,February,MOSTA,Penthouse,270000
3486,February,MOSTA,apartment,207000
3487,February,MOSTA,apartment,180000
3488,February,MOSTA,apartment,287
3490,February,MOSTA,Townhouse,319000
3491,February,MOSTA,Warehouse,323000
3492,February,MOSTA,apartment,245000
3493,February,MQABBA,Maisonette,135000
3497,February,MSIDA,flat,130000
3498,February,MSIDA,apartments,210000
3499,February,MSIDA,apartments,130000
3500,February,MSIDA,apartments,145000
3501,February,MSIDA,apartment,139000
3504,February,MSIDA,apartment,190000
3505,February,MSIDA,apartments,130000
3506,February,MSIDA,apartment,250000
3507,February,MSIDA,apartment,270000
3509,February,MSIDA,apartment,144000
3512,February,NAXXAR,penthouse,370000
3513,February,NAXXAR,apartment,244800
3514,February,NAXXAR,house,590000
3515,February,NAXXAR,character,375000
3516,February,NAXXAR,character,285000
3517,February,NAXXAR,townhouse,900000
3518,February,NAXXAR,penthouse,325000
